<<<<<<< HEAD
encoded_language,average_rating,ratings_count,text_reviews_count
5,3.91,1947,71
5,3.8,348,23
5,3.98,260,20
5,3.75,293,9
5,4.3,437,52
4,3.68,180,11
5,4.09,2088,44
5,4.0,594,17
5,4.06,2519,85
5,3.89,337,26
5,4.25,19,1
5,4.1,1245,28
5,3.39,501,84
5,3.89,14,3
4,3.74,95,11
5,4.01,2815,48
5,3.87,53,2
5,3.87,2539,331
5,3.79,96,6
5,4.19,10769,282
5,4.29,388,10
5,3.7,1409,28
5,4.17,24262,557
5,3.8,189,40
5,4.24,8900,241
5,3.96,3138,68
4,4.03,1092,10
26,4.5,9,1
26,4.58,5,0
26,4.6,3,0
26,4.55,5,0
26,4.57,4,0
26,4.56,6,0
26,4.52,5,0
26,4.57,5,0
5,4.46,138,19
4,3.83,5,0
5,4.01,1564,25
3,4.03,85,8
5,3.68,199,12
5,4.01,62,3
5,3.63,39333,1250
5,3.49,27,1
5,3.49,2953,230
5,4.12,3907,208
5,3.97,204,33
5,4.06,17,1
5,3.38,172,10
5,3.57,2149,256
5,3.81,1389,123
5,3.9,696,49
5,4.1,10067,789
5,3.88,5927,458
5,3.86,4457,330
5,4.11,10231,636
5,3.68,9272,861
5,3.81,5030,406
5,4.02,5550,478
5,4.04,7204,460
5,3.87,3716,270
5,3.92,147,22
8,3.92,39,2
5,3.53,132,15
5,3.51,772,99
5,3.99,301,24
5,3.42,104,11
5,4.38,5166,429
4,3.89,59,4
5,3.92,2419,102
5,3.87,2233,109
5,4.05,12389,364
5,3.91,161,9
5,4.14,35,4
5,4.57,37,1
5,4.69,26,0
5,4.53,15,1
5,2.94,65,12
5,3.85,6361,209
5,4.38,1598,22
5,4.09,891,13
5,3.0,6,0
5,3.46,11,1
5,4.31,16,0
5,3.7,47,2
5,3.6,40,2
5,3.88,4583,328
5,3.96,301784,6170
5,3.79,228,25
5,4.02,27697,1190
5,4.12,46863,1157
4,3.99,249,20
5,4.13,33678,1099
4,4.17,36595,1205
5,3.99,11151,352
5,3.91,4568,350
4,3.98,5891,192
5,4.18,15444,475
5,3.97,1848,66
4,4.03,686,64
5,4.33,9,0
5,4.35,5040,590
5,4.05,534,50
5,4.3,785,13
4,3.87,745,28
5,4.26,762,13
5,3.88,5,0
5,3.53,358,63
5,3.78,96,17
5,3.57,7,1
5,3.36,406,5
7,4.1,18,5
5,4.04,686,8
5,4.09,609,3
5,3.92,1875,37
3,4.07,467,2
5,4.54,96,9
5,3.79,11224,1249
5,3.81,305,8
5,4.05,3040,200
5,3.75,697,43
5,4.07,491,29
5,4.03,77100,3112
4,4.29,792,138
21,4.08,43,5
5,3.83,1604,146
5,3.8,692,89
5,3.8,22,4
5,3.8,262,21
12,3.98,83,5
4,3.83,89,11
5,3.92,12,1
4,3.85,58,2
5,3.6,6969,173
5,3.76,71712,2120
5,4.42,808,29
5,3.86,53394,1527
5,3.84,30539,453
5,4.06,49312,1644
5,3.76,17062,358
5,4.24,3336,24
5,3.78,9553,167
5,3.9,30574,519
5,4.0,31462,833
5,3.95,24594,239
5,3.76,22577,448
5,3.94,61123,1047
5,3.71,18747,559
5,3.9,19637,228
5,4.04,65221,2345
5,3.82,29967,1317
5,3.88,16242,298
5,3.95,32385,581
5,3.83,15666,209
5,3.82,17016,364
4,3.73,202,14
5,3.99,1541,131
5,4.31,91,10
5,4.38,852,62
5,4.35,456,27
5,4.5,476,9
5,4.0,340714,1942
5,4.34,2023,83
5,4.12,36333,1511
5,4.18,33730,1309
5,4.49,2026,27
5,4.13,29913,1282
5,4.2,64309,2025
5,3.96,26998,828
5,4.1,125864,3198
5,3.96,117,11
5,3.83,13896,537
4,3.94,421,70
5,4.25,701,41
5,3.87,12212,367
5,4.01,111,13
5,4.25,104,6
5,4.3,613,25
5,4.16,26891,1501
5,3.96,44349,1850
5,4.16,24599,518
5,4.11,2316,204
5,4.0,5019,408
5,3.88,843,61
5,3.82,49,8
5,4.0,0,0
4,4.36,66382,109
5,4.41,170,13
5,4.35,168,12
5,3.95,529,37
5,4.03,132,19
5,4.03,61,6
5,3.72,1399,49
5,3.89,475,23
5,3.87,281,18
5,3.89,1965,295
4,4.09,282,37
5,4.05,28153,1372
5,3.74,47,7
5,3.96,696,25
5,3.9,5833,255
5,3.77,129,8
18,3.6,86,8
5,3.76,149,2
5,4.2,4151,33
5,4.32,661,20
5,4.18,22863,491
5,4.03,8829,157
5,4.05,25955,518
5,4.2,12118,292
5,4.42,2583,30
5,3.75,3942,106
5,3.96,6294,111
5,4.09,941,49
5,3.86,29586,981
5,3.86,44,5
5,4.0,662,23
5,3.92,6221,155
5,3.69,2824,140
21,3.6,336,37
4,3.64,3551,33
5,4.14,170797,984
4,3.92,339,25
5,4.17,3162,28
5,3.93,1430,42
5,3.51,117178,2678
5,3.83,4321,164
21,4.13,12,1
21,4.0,79,11
21,3.78,91,22
5,3.67,7852,352
5,3.7,339,21
5,3.77,801,44
5,4.07,3231,72
21,3.88,353,29
5,4.17,146,13
4,4.26,66,6
5,4.07,2466,107
8,3.96,46,4
5,4.16,37,4
5,3.88,24866,1608
5,4.44,486,20
5,4.25,21719,491
5,4.45,22,2
5,4.44,29,5
5,3.84,184,21
4,3.84,19,2
5,3.86,64,8
5,4.04,532,57
5,3.86,8,3
5,3.94,15118,318
4,4.02,369,33
4,4.07,177,10
5,3.95,11566,222
5,4.49,29,2
5,3.49,1050,74
6,3.95,1149,41
5,5.0,1,1
5,3.78,17325,421
5,3.63,28,4
5,3.86,107189,2510
5,3.76,563,32
5,4.11,30022,948
5,3.64,1752,40
5,4.0,3,1
5,3.59,199,9
5,3.93,156,17
5,3.93,778,35
5,4.11,114,14
5,3.99,1956,39
5,3.69,551,78
5,3.68,3015,347
5,3.54,117,16
5,3.99,265,26
5,3.7,113,22
5,4.0,253,16
5,3.95,213,33
5,3.56,1418,55
5,3.58,2015,105
5,3.86,193,10
5,3.63,226,3
5,4.28,276426,4975
5,3.57,198,22
4,3.71,5034,305
4,3.11,199,28
5,3.51,189,9
5,4.09,2630,258
5,4.17,190,20
5,3.43,122,12
3,4.49,12105,568
5,3.9,9317,700
4,3.63,108,21
5,4.41,67,7
5,3.8,140,8
5,4.02,2167,30
5,3.86,8279,179
5,3.99,53304,2118
5,3.89,4920,95
5,3.89,4249,89
5,4.08,412,42
5,4.01,14233,914
5,4.17,2979,163
5,4.05,6783,562
5,3.67,368,36
5,3.67,31,7
4,3.71,7,1
5,3.94,324,40
5,3.96,1509,30
5,3.96,9,0
5,4.09,2031,79
5,3.95,1112,70
4,4.22,746,34
5,3.96,840,23
5,3.35,83,6
5,3.91,548,26
5,2.89,541,100
21,4.09,33,2
5,3.76,6782,309
5,3.86,649,56
7,4.36,152,11
5,3.04,767,31
5,3.77,89,6
5,3.77,501,43
5,3.77,27,3
4,3.82,2738,218
5,3.86,259,34
5,3.48,10136,978
5,3.81,582,30
5,3.65,1365,16
5,3.56,1422,76
4,3.94,2820,76
5,3.96,19,2
5,3.94,144,10
7,3.92,13,2
7,4.24,6,1
3,3.76,21,4
5,4.17,3873,459
5,3.94,219,24
4,4.01,64,9
5,4.02,822,58
5,4.02,149,13
5,3.74,237,18
5,3.74,223,20
5,3.74,273,10
5,3.74,65,3
5,3.91,52,8
5,3.74,219,13
7,3.74,2,0
5,3.87,3778,457
5,4.1,526,63
5,3.46,318,6
5,4.19,1842,104
4,4.19,210,21
5,3.96,428,44
5,4.03,5719,484
4,4.0,908,63
5,3.95,6724,325
5,3.38,413,53
5,4.07,183882,9427
5,4.09,1359,48
5,3.92,23657,692
4,4.58,433,34
5,3.9,155,18
3,4.35,188,24
5,4.02,8606,670
5,3.66,10771,921
5,4.17,8922,559
5,3.91,488,66
5,3.92,134,32
5,4.17,170,22
5,4.18,15096,452
5,3.85,10361,531
5,3.91,12503,532
5,3.92,11633,554
5,3.85,14668,881
5,3.87,12820,637
5,3.75,35450,1953
5,3.75,11510,691
5,3.71,31829,1971
5,3.87,13669,694
5,3.77,115,21
5,4.06,480,28
4,4.04,126,9
4,4.05,13851,462
5,3.82,40,5
5,3.83,42028,2416
5,3.94,52843,1868
5,3.8,27534,1247
4,4.07,90947,5477
5,3.83,37206,1353
4,3.87,29113,1203
5,3.94,2,1
5,4.37,1299,71
4,4.08,1789,30
5,3.92,786,95
5,3.74,1109,134
5,4.31,42,2
5,4.33,3697,83
5,3.31,130,16
5,4.45,7011,39
3,4.22,809,74
5,3.71,41,1
5,3.63,27,2
5,3.92,65,1
5,3.86,18,0
5,4.12,38,0
5,4.45,34,1
5,3.9,63,2
5,3.67,45,4
5,3.88,142879,3087
5,3.88,100949,7615
5,3.83,4473,232
4,4.19,53669,2526
5,3.99,1683,120
4,3.59,2000,238
5,3.79,230,28
5,4.02,469,40
4,3.9,72,6
5,3.95,353,43
5,4.32,185,11
5,4.09,6502,272
5,3.25,527,60
5,3.79,29779,1488
5,3.69,150,14
4,3.48,423,44
5,4.04,1824,71
5,3.95,9298,830
5,4.5,8,0
5,4.02,42,3
5,3.77,1800,168
5,3.88,356,28
5,3.81,419,26
5,3.77,49,9
3,3.71,1252,122
4,3.91,26776,1630
4,3.13,2157,288
5,4.45,507,31
5,3.0,1,0
5,4.37,35,1
5,4.19,25552,1637
5,4.03,261,19
4,3.24,126,16
5,3.72,325,104
5,4.04,795,79
5,4.07,62523,1674
5,3.86,307,28
5,3.5,2427,208
5,4.15,80643,2270
5,4.08,24,4
5,3.95,323,63
5,3.92,204,26
5,3.94,3080,287
4,3.92,32,9
21,3.76,112,18
8,3.76,1,0
5,4.2,0,0
5,3.67,3,1
5,3.83,235032,6613
5,3.63,12765,185
5,3.84,333613,9326
5,3.78,15184,445
5,3.94,28903,918
5,3.92,16644,665
5,3.8,17677,872
5,3.71,12528,596
5,3.64,5707,243
5,3.77,13317,697
5,3.48,3252,233
21,3.92,18,1
8,3.94,15,1
5,3.55,926,140
21,3.72,4,0
5,3.54,2729,105
5,3.44,9,0
5,3.89,9,2
5,3.53,5826,207
8,3.54,0,0
5,3.68,34,3
5,4.03,6206,599
5,3.85,4874,154
5,4.19,26514,1008
5,4.17,8296,275
5,4.03,36285,1662
5,3.67,49,6
5,4.02,14537,702
8,3.85,2,1
5,3.85,28,1
5,4.1,5382,224
5,4.17,3158,252
4,4.14,8188,139
5,3.87,981,106
5,3.44,41,3
5,3.39,23,6
5,3.7,642,80
5,4.47,499,11
3,3.77,66,7
5,3.25,50,3
5,4.36,12,2
5,3.9,44,6
5,4.0,29,2
5,4.28,2738,135
5,4.33,351,45
5,4.16,870,74
5,3.69,10534,1578
5,3.21,13,1
5,3.66,15106,1558
5,3.75,8,0
5,3.99,213178,10160
5,3.59,34,4
5,3.96,1630,84
4,4.09,721,17
5,3.92,321,19
5,3.63,397,29
5,4.11,5726,75
5,4.15,2608,55
5,4.1,1730,43
5,4.25,363,29
5,4.16,1080,112
4,3.31,4,0
5,3.99,2956,242
5,4.12,24,1
5,3.93,256,28
5,3.95,12,3
5,3.91,110,33
5,3.6,3272,229
4,2.4,5415,577
5,3.98,185,14
5,4.15,513,34
5,4.14,26,1
5,3.8,12,1
5,4.25,4,1
4,4.21,1,0
4,4.09,177,19
5,4.06,13,3
5,4.09,39365,824
5,4.39,581,37
5,4.07,9,3
5,4.07,37,5
5,4.11,35549,680
5,4.11,227,23
5,4.21,3124,74
5,4.24,145740,3382
5,3.72,75,7
4,3.49,63,9
4,3.47,104,21
5,3.93,175,6
5,4.0,28,2
5,3.93,6,0
5,3.88,58,8
5,3.72,33,5
5,3.35,23,4
5,3.85,0,0
5,4.0,6,0
5,3.85,38,3
5,4.44,37,6
5,3.88,383,47
5,4.19,126,12
5,4.28,330,16
5,4.19,42,7
5,4.19,23,3
5,4.08,13,0
5,3.87,367,23
5,4.23,420,37
5,4.38,13,0
5,4.58,12,3
13,3.97,6,0
5,4.09,5,0
5,3.72,785,126
5,4.03,66017,4284
5,3.55,5421,360
5,3.85,4644,672
5,4.08,213538,5609
5,4.31,2326,93
5,4.06,6899,327
4,4.21,13864,391
5,3.66,2122,123
5,3.61,11498,1016
5,3.97,664,82
4,3.64,2155,59
5,3.6,957,53
4,3.8,9434,455
5,3.91,10463,290
4,3.53,356,30
5,3.93,17624,670
5,3.91,18720,386
5,3.81,30,4
5,4.47,147,13
5,4.14,5,0
5,3.8,0,0
5,4.06,82,12
4,3.99,1844,70
4,4.12,12,2
21,4.38,6,0
5,4.55,51,6
5,4.0,219,25
5,3.5,217,37
5,3.71,545,40
5,4.41,847,40
5,4.41,1696,86
4,3.97,57,3
5,4.14,32,6
5,4.08,7825,314
5,3.8,102,8
5,4.08,88,14
5,4.03,4596,441
5,4.16,24345,1914
5,3.65,1060,90
3,3.69,3825,272
5,3.85,1291,86
5,3.8,972,74
5,3.67,137,14
5,4.09,6674,480
7,3.8,29,2
5,4.29,83353,1758
5,4.24,42146,1230
5,3.49,9019,265
5,4.07,5761,191
5,4.0,239617,4478
5,4.27,43964,880
5,4.3,51562,1294
5,4.17,26427,517
5,4.13,72785,1911
5,4.06,1640,19
5,3.97,91479,2031
5,4.03,110062,2261
5,4.15,21339,176
5,4.0,5517,143
5,3.94,52713,817
5,3.94,3601,95
5,4.28,63287,1445
5,3.72,9778,317
5,3.99,2226,19
5,4.11,9116,294
5,4.17,53721,814
5,4.33,67,2
5,4.23,60162,1373
5,4.05,29309,952
4,4.21,1585,24
4,4.38,969,114
5,4.17,830,83
5,4.14,41899,746
5,3.92,7464,176
5,3.97,400,17
3,4.72,102,6
5,4.0,13622,731
5,4.0,997,117
4,4.07,8870,131
5,3.52,185,8
5,3.91,10987,332
4,4.13,4088,290
5,3.97,5279,489
5,3.82,15857,350
5,3.82,0,0
5,3.82,103,8
5,3.99,71,7
5,3.73,159,22
5,4.14,641,25
5,3.61,157,11
5,4.14,44,7
5,4.2,106,11
5,4.42,1876,161
4,3.77,501,76
5,4.19,153,10
5,3.91,426,12
5,3.65,515,21
5,4.3,963,92
5,2.62,8,1
5,4.25,2567,33
5,4.03,17354,650
5,3.47,222,16
3,3.62,20,1
3,3.62,9,0
4,4.02,26,2
5,3.36,28,4
5,4.23,209,28
5,4.21,942,26
5,4.04,193,3
5,3.31,4,0
5,2.61,36,5
5,4.0,566,59
5,3.75,3996,80
5,3.6,98,9
5,4.49,505,63
5,4.03,202,30
5,3.92,4908,89
5,3.84,3256,68
5,4.23,17422,67
5,4.05,275,17
5,3.67,3,0
5,2.77,13,3
5,4.14,35,0
5,4.25,183950,2671
5,4.1,30987,1535
5,4.2,372,15
4,3.98,1740,77
5,3.76,815,7
4,3.86,10103,917
5,4.27,179,16
5,3.97,72,3
3,4.27,87,4
5,3.77,630,14
8,4.16,5,0
5,3.96,1,0
5,3.79,76,9
5,3.57,13158,455
7,3.45,6,2
8,3.57,67,4
5,3.95,192,11
5,3.99,26985,256
5,4.12,514,31
5,3.78,68,7
3,3.67,192,12
5,3.9,297,27
5,3.79,448,32
4,3.76,9,0
5,4.36,3248,73
5,3.96,47,6
4,3.96,528,34
4,3.12,8,0
5,3.63,131,8
5,4.03,111,3
5,3.63,371,44
8,3.73,5420,81
5,4.04,2554,91
5,4.35,23112,992
5,4.19,596,24
5,4.22,220,11
4,4.21,167,18
5,4.62,17,2
5,3.88,1167,28
5,3.68,35,0
5,3.46,58,4
4,3.94,2327,36
5,4.09,15901,309
4,3.95,1389,47
5,3.94,2277,28
5,4.03,2278,29
5,3.84,30,0
5,3.92,51,1
5,3.51,3947,100
4,3.62,477,8
5,3.65,35,0
5,3.71,21,0
5,3.96,292,13
5,3.33,269,23
5,3.55,227,10
5,3.82,1246,21
5,4.13,4813,239
5,3.78,16662,739
5,3.85,14,1
5,3.38,497,40
5,3.35,265,29
5,3.86,59,7
5,4.27,299,6
5,4.13,109234,1962
5,3.82,827,48
5,3.5,16,0
5,3.79,147,3
5,3.62,69,7
4,3.79,20,6
4,3.79,17,3
5,3.56,233,24
5,3.79,42,6
5,4.1,587,48
3,3.79,84,4
5,3.72,441,39
5,4.41,2006,239
5,4.07,9,1
5,3.94,40,13
5,3.69,499,46
5,3.73,521,35
4,4.3,8005,383
5,3.85,955,95
5,3.93,441,57
5,3.97,212,35
4,3.89,6279,274
21,4.44,0,0
4,3.56,51,7
5,4.27,1506,45
5,4.43,18445,388
5,4.08,7791,360
4,4.11,725,61
5,3.65,2208,62
5,3.62,757,103
5,4.03,6737,148
5,3.89,2340,153
5,4.25,398,15
5,3.95,10632,252
5,3.89,3634,201
5,4.33,1094,40
5,4.33,945,17
5,4.31,141,9
5,4.62,27,2
5,4.18,259,11
5,4.3,642,11
5,3.49,3852,55
5,3.79,109,7
5,3.99,6874,280
5,4.13,87,10
5,3.85,911,38
5,4.53,1198,95
5,4.08,211,7
5,3.86,205,15
5,4.05,48,11
5,3.68,124,10
5,4.12,209,7
5,4.07,1791,100
5,4.5,60,2
5,4.11,422,25
5,3.93,952,57
5,3.98,365,3
5,4.25,4365,138
5,3.89,932,36
5,3.14,7,1
5,4.04,487,18
5,4.1,424,20
5,3.95,7740,108
5,4.16,748,18
5,4.42,417,27
5,4.03,371,37
5,3.94,518,23
5,3.82,621,32
5,4.14,11804,671
5,4.21,100,4
5,3.78,176,10
5,3.51,135,9
5,3.88,3972,116
5,4.04,351,78
5,4.53,185,8
5,4.13,10390,447
5,3.9,1970,64
5,3.76,1336,35
5,3.64,39,2
5,4.07,17107,566
5,3.79,285,25
3,3.62,1154,56
5,3.87,904,179
5,4.43,345,17
3,4.22,971,49
5,4.29,38720,1451
5,4.15,9041,417
5,4.25,4381,255
5,4.18,99,12
5,4.18,156,10
5,4.03,4624,137
5,4.26,1360,34
5,4.72,29,0
5,3.91,50,4
5,4.47,64,0
5,4.08,2491,110
5,3.88,56,6
5,4.16,1116,46
5,4.39,19,0
5,4.56,13,0
4,3.53,51,12
5,4.18,2072,100
4,4.1,69,5
5,3.73,15,2
4,3.83,72,12
5,4.03,256,17
5,4.11,3675,422
4,4.13,1877,171
5,4.11,19,1
5,4.35,155348,5325
5,4.19,60,4
5,4.35,377,66
5,4.14,19,1
5,3.8,10,0
5,2.98,0,0
5,4.02,531,11
5,3.56,209,19
5,3.88,33,4
3,3.91,35,3
5,3.93,406,24
5,3.9,22125,1232
4,4.0,11354,404
5,4.07,10154,278
5,3.77,279,57
5,4.29,4150,138
5,3.83,4049,154
5,2.86,2276,244
5,3.52,55,7
4,3.71,284,26
4,3.69,150,24
4,3.65,350,40
4,4.13,7,0
4,3.89,520,17
5,3.75,337,12
5,3.43,3,1
5,4.18,8456,302
3,4.18,61,3
5,3.97,21,3
4,3.79,273,21
5,4.12,47,1
4,3.66,112,11
5,4.2,65,2
5,4.47,19,2
5,4.2,47,1
4,3.47,76,11
5,4.23,77,1
4,4.19,217,16
5,4.13,33456,1424
5,3.71,493,17
4,3.56,817,73
4,3.56,69,14
5,3.91,97,10
5,4.03,995,57
5,3.99,437,49
5,3.92,172,11
5,3.99,177,49
4,3.77,387,76
5,4.0,0,0
5,3.89,25,3
4,4.07,287,23
5,3.83,39,7
5,3.68,2262,144
5,3.33,1021,81
5,3.47,666,49
5,4.26,103,7
5,4.08,354,15
5,3.91,36,7
5,4.2,4,2
5,3.64,47,3
5,3.48,1085,42
4,3.59,1752,50
5,3.53,1004,39
5,4.21,11787,639
5,3.69,72,5
5,4.1,33724,350
5,4.1,431987,7024
5,3.99,17073,528
4,3.5,4027,463
5,3.9,32723,2855
5,3.96,117,17
4,3.16,151,13
5,4.0,55,5
5,3.89,445,6
4,3.89,4240,208
5,3.88,2467,132
4,3.93,15607,487
4,4.17,101,7
5,4.05,2459,95
4,4.04,3147,197
5,3.78,1143,63
5,3.8,1101,45
5,3.91,865,28
4,3.92,2209,79
5,3.65,1181,48
4,3.99,2221,65
5,4.48,128,8
4,3.69,81,18
5,4.23,3153,70
4,3.87,2857,158
4,4.09,4258,326
5,3.89,569,26
4,3.55,112,11
4,3.73,83,6
4,3.73,475,42
4,3.59,2,1
5,3.73,10,1
5,3.0,1,0
4,3.54,60,12
5,4.02,186,22
5,4.31,234,20
4,4.26,683,13
5,4.34,2525,174
5,4.19,5300,137
5,4.31,26857,545
5,4.12,2774,65
5,4.3,9518,93
5,4.05,140,9
5,4.23,6253,160
5,3.47,1361,166
5,3.87,3547,195
4,3.79,2227,119
5,3.76,1085,77
21,3.71,8,0
5,4.2,5,1
5,3.11,15,0
5,3.78,37,1
5,3.96,306,35
5,4.5,2,0
5,2.63,132,18
5,4.0,1,0
5,3.83,4,0
5,4.0,1,0
5,4.0,3,2
5,4.0,3,0
4,4.02,4209,199
3,4.4,107,3
5,4.01,265,4
5,3.52,155,25
5,3.0,6,1
5,4.12,8207,179
5,3.67,17,2
5,5.0,1,1
5,3.31,16,3
5,3.75,124,6
5,3.5,10,0
5,4.02,501,36
5,4.02,438,50
5,4.02,63,7
5,4.35,504,36
5,4.01,986,93
21,4.17,427,35
4,4.09,187,8
5,3.79,139,12
5,3.81,3328,246
5,3.81,1143,93
5,3.94,3215,197
5,3.74,1275,87
5,3.63,762,38
5,3.82,1245,95
5,3.68,682,67
5,3.64,260,17
5,3.8,862,92
5,3.61,23,2
4,3.8,919,82
4,3.92,857,61
4,4.13,3626,145
5,4.26,122,11
5,4.04,878,44
5,4.13,1946,96
5,3.71,46,11
5,4.12,60,2
4,4.37,567,50
5,3.6,5,1
3,3.67,42,12
5,3.4,5,3
5,4.04,84,6
4,4.44,955,41
4,4.2,37,2
5,3.9,131,10
4,3.88,31,3
5,3.32,523,65
5,3.45,38,2
5,4.0,3,0
5,5.0,2,1
21,3.47,2,0
5,3.84,13,0
5,3.9,37,1
5,3.73,764,82
5,3.56,58,0
5,3.79,22,1
5,0.0,0,0
5,3.74,196,31
5,3.61,8,1
5,3.82,214,23
5,3.65,110,15
4,3.44,36,9
5,3.43,7,1
5,3.79,2164,147
4,4.43,976,30
5,3.95,3060,264
3,3.92,45,10
5,3.71,31467,3061
5,3.92,4245,347
5,3.82,8361,819
11,4.1,6,0
13,4.5,56,10
13,4.55,20,2
13,4.56,20,1
13,4.56,22,2
13,4.57,22,1
5,4.21,226,17
5,4.32,3,1
5,3.93,10337,1619
5,3.73,148,17
5,4.45,114,6
5,3.88,76,2
5,4.08,11,0
5,4.21,48,3
5,3.79,1212,45
5,3.9,1484,67
5,3.87,1320,58
5,3.66,992,47
5,3.85,1471,61
5,3.77,1286,60
5,3.99,576,48
5,4.05,20,1
5,4.15,84085,2230
5,3.85,151,14
5,3.48,74,8
5,3.42,12,1
5,3.88,332,33
5,3.72,304,36
5,3.66,592,20
5,3.63,561,42
5,4.37,66426,8035
5,3.82,19133,2279
5,4.15,4162,332
5,4.04,142149,8457
5,4.05,8987,831
5,4.16,2973,202
3,3.79,198,32
5,3.29,12,1
5,4.36,21,2
4,3.96,720,69
5,3.94,2378,271
5,3.8,911,118
4,3.76,4415,400
5,3.52,46,1
5,3.8,7182,468
21,3.8,10,1
5,4.31,63,4
4,4.02,850,92
5,3.72,307,33
5,4.18,18802,519
5,4.05,293,23
5,4.18,12808,453
5,4.11,62767,1738
5,4.22,15377,416
5,4.26,35806,503
5,4.2,71,8
5,3.8,127,11
5,4.11,698,28
5,3.84,117,7
21,3.98,63,13
4,3.96,22055,1141
5,4.06,5708,133
4,4.41,1778,36
5,4.21,2128,27
5,3.9,502,33
5,3.67,3,0
4,3.66,4393,432
5,3.48,3,0
5,3.54,125,22
5,3.6,264,30
5,3.74,79,5
8,3.53,1,1
4,4.36,12837,505
5,3.91,817,34
5,3.98,77530,4685
5,3.98,1459,169
5,3.79,1477,90
5,3.79,92,15
5,3.56,927,100
5,3.61,127,10
5,4.24,3738,241
5,3.95,390,98
5,3.91,220309,9536
4,4.17,811,68
5,4.26,113,12
4,4.88,8,0
5,3.62,26316,1968
4,3.23,244,23
5,4.05,1044725,26279
5,4.0,2837,195
5,4.14,46,2
4,3.52,19261,648
5,0.0,0,0
5,3.95,1103,96
3,3.72,630,48
5,3.79,2256,182
5,4.24,92,17
5,3.09,194,40
5,4.1,234,23
5,4.62,2,0
5,3.88,35155,832
5,4.11,1818,55
5,3.84,198,11
5,3.64,1932,131
5,3.84,1077,47
5,3.61,189,18
5,3.57,328,29
5,4.14,1532,61
5,3.7,1329,60
5,4.07,6853,249
5,4.07,528,39
5,4.07,1189,86
5,4.07,655,67
5,4.13,4,0
4,4.13,3389,212
4,3.82,779,82
5,4.28,732,72
5,4.08,143,26
5,3.76,2,0
5,3.68,2043,167
4,4.36,858,12
21,3.95,3,0
5,4.04,221,13
21,4.04,17,0
5,4.04,187,6
5,4.22,56,8
5,3.82,588,107
5,4.04,11169,272
5,4.11,2414,131
4,4.17,1372,187
5,3.63,166,10
5,4.37,1160,35
5,3.67,12101,495
5,4.0,10,1
5,4.09,524,40
5,4.07,155,13
4,3.68,434,28
5,3.51,30,3
5,3.82,62,9
5,3.86,188,16
5,3.86,2210,157
5,3.81,33,1
5,3.82,54,12
21,3.99,580,64
5,4.25,6307,64
5,4.21,652,70
4,4.21,59,7
5,3.86,634,30
4,3.58,6,0
5,4.14,7,2
5,4.02,73,8
5,4.3,417,5
5,4.35,91,15
5,3.87,1257,76
5,4.17,43,2
5,4.07,9375,422
5,3.68,376,20
5,3.62,239,51
5,4.01,26588,538
5,4.1,122085,2156
5,3.62,45863,2952
5,3.36,11056,750
5,3.47,1750,323
5,4.26,479,64
5,3.96,23,2
5,3.87,3294,208
5,3.74,213,25
5,3.81,4198,300
5,3.41,4470,485
5,3.95,344,33
8,3.67,24,1
4,3.76,242,25
5,4.12,424,31
5,3.99,56,8
5,4.17,685,73
5,4.21,6568,376
5,4.22,41,1
5,4.3,20,0
4,3.94,6667,722
8,3.64,343,15
5,3.98,181,15
3,3.83,821,91
5,4.19,1,1
5,3.89,22293,1141
5,3.86,526,9
4,3.36,116,5
5,4.0,3,0
5,4.35,52,1
5,4.2,1355,54
5,3.92,697,49
5,3.8,341,17
5,3.6,14,0
5,4.12,24,6
5,3.87,22375,402
5,1.0,1,0
5,3.78,118,11
5,3.69,567,18
5,3.0,3,1
5,4.33,14,1
5,4.16,1419,38
5,3.8,103,14
5,3.9,1098,75
5,3.92,734,40
5,3.86,788,85
5,3.69,752,57
5,4.6,28,3
5,3.93,109,3
5,3.59,132,15
5,3.8,47,6
4,3.67,177,27
5,4.09,639,51
5,3.91,2,0
5,3.91,414,60
5,3.94,689,44
4,3.99,16006,1049
5,3.76,296,29
5,4.39,4902,299
4,4.32,1493,104
5,4.2,474,21
5,3.99,1679,82
5,4.25,756,45
5,4.1,103,9
5,4.2,24,0
4,3.88,1829,85
5,3.83,24,2
5,3.96,25,0
4,4.0,33,1
5,3.96,1194,107
5,3.91,76,13
5,3.61,95,6
5,4.07,84,7
5,4.23,133,14
5,4.02,2339,64
5,4.31,2931,222
5,4.08,33140,2614
4,3.45,553,18
5,3.94,28414,1744
5,3.96,109,22
5,4.16,80161,2036
5,3.95,1615,95
5,4.05,2955,270
5,4.24,4373,144
5,4.22,246,9
4,3.45,111,11
5,4.07,69,0
4,3.93,9,2
5,3.8,9,2
5,3.52,35344,975
5,3.52,387,54
5,3.98,130,12
5,3.7,75121,1797
5,4.17,6495,388
5,4.39,67,12
5,4.45,24,0
4,3.92,13,1
5,4.06,40155,1550
4,3.94,740,34
5,3.96,1368,58
5,3.84,38261,2037
7,4.0,3,0
7,4.26,19,1
5,3.73,3070,172
5,3.98,934,27
5,3.84,609,31
4,3.96,155,7
5,4.01,435,18
5,4.18,296,20
13,4.37,4,0
5,3.82,11396,742
5,3.58,56,2
5,4.15,49,1
5,4.27,216,2
4,3.94,2,0
5,3.73,4938,404
5,4.25,19473,692
5,4.05,25,1
5,4.17,24732,726
4,3.65,11,0
